,tweet_id,sentiment,content
32007,1752157351,positive,wgn play old episode rocky & bullwinkle . fractured fairy tale win
32018,1752157834,positive,crab amazing ... well long they be pant
32026,1752158090,positive,run rain
32036,1752158404,positive,wait dolled tonight
32041,1752158909,positive,watch firework bay bridge
32057,1752159875,positive,it be kind like birthday 3 - day long
32072,1752160410,positive,venessa
32079,1752160712,positive,make mom mother day card
32101,1752191546,positive,gahh . freak lip ring go death I . cooraperate I . I m jack haha
32112,1752192181,positive,"do ! lilash I be guess , right ?   oh camera use ? insane quality"
32121,1752192571,positive,i.m u internet surfing lol we.re drinking
32124,1752192682,positive,ahhh ! ! haha ... thank clarify
32145,1752193620,positive,okay I m happy   watch second episode jona youtube . think tomorrow family go olive garden mother day
32152,1752193787,positive,take amazing power nap ever . starbuck time
32154,1752193816,positive,that s howya pose ta cake   ( twitpic
32164,1752194258,positive,: haha know   super easy too . sit toy counter give kid little toy want they be ticket
32170,1752194426,positive,sound fun
32177,1752194633,positive,ready tomorrow . mommy gift mother be day . hope love
32181,1752194700,positive,rc234 good morning sushine
32182,1752194754,positive,busssssss everyone !   yayyy
32189,1752224505,positive,"oh , say , sellout fluke . turn projector break .    think film bloody good time , tho"
32204,1752224949,positive,"possibly ! nyquil tonight   doctor monday ! ( I hope swine , google maps) .. jk"
32214,1752225502,positive,happy mother day 2
32223,1752225935,positive,leme bottle ciroc ya .. baby popular
32225,1752226027,positive,would not happen ravit have not ask I . meet twitter friend ct . love social medium way
32234,1752226449,positive,"imagine say""bitch ! "" lol ma d ! haha I m cuz ur cool"
32242,1752226727,positive,jona brother concert   greaattt
32253,1752227215,positive,"ur go 2 tired hearing I , see preview ur movie year one , it .   funny . yeah"
32256,1752227275,positive,think world well place ... with cowbell
32259,1752227369,positive,// face stupid .    thank ... miss too . ha
32271,1752227680,positive,new motorcycle pop cable already ? wow - you ride hard
32276,1752227750,positive,hair look sicckkkk .   happy mother day mother
32277,1752227785,positive,"come add , new twitter .   fan"
32289,1752255710,positive,that be it . I be hook
32303,1752256316,positive,snoop uncle cool dancer ever ! ! ! ! ! !
32306,1752256434,positive,wow ! you have tweet night ! ! look like totally day
32307,1752256492,positive,ur boyfriend well mine ? hell
32323,1752257039,positive,watch rescuer dru eat mickey d be . disney sequel * should *
32332,1752257408,positive,"realize good techmeme actually read ( duh ! ) avid tech crunch reader , well"
32336,1752257559,positive,"home finally ! I m soooo tired kinda lonely now , blah w.e I will cuddle blanket watch movie   sound good . lol"
32339,1752257633,positive,adwancrd sense humor !   that be funny
32341,1752257666,positive,awww wish there ! brew b
32349,1752257995,positive,nice do not firework sure hear 'em
32356,1752258365,positive,star trek pure awesome ! love it ! ! ! < 3333   great seeing
32378,1752286814,positive,lee . let be paris
32379,1752286825,positive,"wow I be tired ... go bed , good night"
32399,1752287998,positive,happy mother be day
32407,1752288411,positive,oh suuuuuuuure ... rub do not ya ! ! ! ! ! ! ! ! ! lol enjoy
32409,1752288652,positive,fun fun night   miss you . night tweet
32413,1752288917,positive,mobile monday online . there be day I will back .       ( via
32426,1752289646,positive,work fine
32430,1752289783,positive,bingo w / family -- win < happiness>1100 ! fun night
32433,1752289881,positive,@   greer    hey greer ! I be marco ! it be nice talk fellow actor(ress ) haha
32435,1752289895,positive,okay mom mom
32441,1752290271,positive,concert explain ? I m intrigue
32442,1752290368,positive,ottawa fun
32445,1752290468,positive,"uh , yeah .   totally .   again , real life too , sooooo"
32448,1752290580,positive,do not know blog ! ! !   that be awesome
32451,1752290760,positive,good life ! ! ! - honeymoon
32453,1752290802,positive,tomorrow
32469,1752291364,positive,"realllllllly want to . llike I m start hate pa . btw , message great known dylan"
32478,1752320414,positive,mama boy gon sweat hard pre k   lol muah
32484,1752320627,positive,"dude , new star trek burger king commercial ? bud light burger king ? proud u man"
32486,1752320673,positive,"haha 2 ask , 2 beautiful ur voice ? curse u super cool beautiful woman likely unavailable ! lol"
32504,1752321198,positive,think I be go lobby starbuck or .. ice cream
32521,1752321734,positive,mhmm idk think show freak ppl hehe ... but yeah totally understand u guy   vn sound cool
32527,1752321848,positive,yes ! pool open weekend
32534,1752322036,positive,wooo ... my luck
32537,1752322136,positive,need escape town . get ready . seeyuhhh
32541,1752322190,positive,ferrigno yes ! ! ftw ! ! ! ! ! lmao be nt watch
32547,1752322414,positive,hiii ! ! ! !   I have miss   bore .... what u
32549,1752322438,positive,that s I m asshole
32561,1752323131,positive,"hey , look who be twitter    kewl"
32567,1752323264,positive,"turn off , 100 % aero free"
32571,1752323526,positive,sweet ! I be jaycee one - letter - er think . d
32573,1752323540,positive,""" graverobber , graverobber , wonder bother .. "" fun tonight"
32575,1752350460,positive,"ohh snapp , fun"
32576,1752350559,positive,beat punch !   stickam
32604,1752351821,positive,fun speak
32607,1752352109,positive,sound good I !   taylor + kellie tour pure genious
32613,1752352359,positive,haha forgot ... it will probably youtube ... so I will watch later
32622,1752352669,positive,tooth fairy come ur house tonight
32625,1752352769,positive,snl ... you have get well
32630,1752352943,positive,"come plastic surgery , hope do not car accident 6 day later"
32642,1752353374,positive,I be go try & sleep . get work day & I be train bakery also . glammyyy crocker deck . lmao . text
32654,1752353818,positive,@ catchfire happy birthday chip be sister
32668,1752354436,positive,"awww , thank you !   & you be welcome lol"
32676,1752382085,positive,do ! ! ( of do ? ? lol ) great episode
32682,1752382364,positive,officially birthday   guess 21 novelty birthday wear
32690,1752382696,positive,sound cool ! post video
32703,1752383350,positive,wish
32710,1752383627,positive,"thank !   get tired bleach it . the , um , bang there ... yeah actually bit purple > > oopsie"
32721,1752383932,positive,do not know supervillian fail . see january warfield sf .   legit sure
32737,1752384731,positive,love slice summer piper be lemonade stand ! think jump trampoline
32743,1752385042,positive,make mother be day gift
32744,1752385054,positive,do not meet rosie o donnell fun night
32762,1752385726,positive,want   come online talk gossip horrible thing transpire today
32765,1752385791,positive,haha ... it booomb
32779,1752413525,positive,let be
32784,1752413652,positive,"it be kind like learning go ... the blog thing , twitter ,"
32785,1752413695,positive,"get online , now . shift location"
32786,1752413724,positive,get pool ! !    fun .. now gon na watch tv stuff computer .
32793,1752414003,positive,animate holiday card thingy .   - shh . do not tell mom yet . it be surprise
32799,1752414248,positive,congratulation be phil packer complete london marathon   x shine example x
32807,1752414416,positive,"today definitely good day , fun ! gunna try ahead school now , text I ! <3"
32808,1752414453,positive,panic little !   maybe read orbitron gym like do ... when fail
32833,1752415465,positive,"goodnight . actually , great night . see daniel tomorrow"
32838,1752415700,positive,miss   ca nt wait june hil hangz~ tonight sososo good
32840,1752415733,positive,forgot set itune display play count night . do not understand taylor swift belinda . haha
32856,1752416091,positive,"I be go lie , I be love ace cake   wooop ! lose"
32859,1752416233,positive,love mom tooo
32878,1752443169,positive,get smackdown / ecw
32879,1752443197,positive,coolin shit ya know
32882,1752443265,positive,mean you be go come vancouver way ! hahah
32899,1752444012,positive,we will test theory   right arm strum with .   get feelin I will hum new tune
32912,1752444400,positive,"I m sure there s pamphlet   ( oh , food pretty good"
32917,1752444499,positive,"sure , I will chat sec    here be thread"
32932,1752445248,positive,1 month 3 wks till big day !    ~csh
32937,1752445418,positive,mama !   let be
32938,1752445475,positive,"* * jaw drop * * * * gasp * * u mean ? I be sweet pie   allow re - introduce myself , I be coach & I be cancer & u"
32948,1752445876,positive,watch snl guess justin timberlake ... omg ! funny !   hahahah
32950,1752446082,positive,hang amber
32962,1752472803,positive,think I be fall love you ! !   xxx iloveyou
32973,1752473042,positive,tarrant nice ! it be momma day
32976,1752473210,positive,awesome
32979,1752473330,positive,throwin ' kitchen like   make rah be illi chili shalonda be bangin cake
32987,1752473706,positive,"love could not stop picture ! priceless , speedo great , too .   kudo mom"
32994,1752474019,positive,"thank !   strike time it , friend use belofsouthie email"
32997,1752474161,positive,birthday visit   haha wack saturday
32998,1752474256,positive,I have get isabel food
33012,1752474736,positive,can not wait watch season hero
33027,1752475515,positive,hear wonderful california
33028,1752475543,positive,"want mouth butthole b!tch "" mm jeffree rawks"
33038,1752476121,positive,& justin funny tonight snl
33040,1752476439,positive,enjoy star trek ...
33053,1752502783,positive,"cleaning roooooooooom , continue play dsi"
33054,1752502797,positive,"hey ! need book amy sedaris .    finish now , say ?"
33057,1752502886,positive,"place tomorrow   bonfire , tofu dog , austin power"
33058,1752502889,positive,"be not awesome ? ? ton come , location"
33065,1752503073,positive,yes yes yes lotsa fun   ca nt wait . do nt like shaun tho cos ill awkard haha
33075,1752503367,positive,be not totally awesome ?   see reboot crew nice
33077,1752503441,positive,sweeny todd deadset good movie time
33086,1752503712,positive,understand   computer fun
33092,1752503979,positive,road trip cincy limb store
33094,1752504041,positive,have coffee bread . peanut butter today
33101,1752504455,positive,sunday day apple will not in . come kick el farolito 4817 mission street @ 730pm
33104,1752504538,positive,"ha think get like hour sleep night early start tomorrow , chillin sleep need"
33116,1752505080,positive,"awake , man , need sleep , got wake early church tomorow"
33120,1752505287,positive,lmao yeaa iight n u shuld tha c.b flick w. pantie ur head .. juss joke
33122,1752505384,positive,perkinz ..   idk wat dat tho . maybe sum sex . lol
33127,1752505520,positive,"p9 danica team ... end world , hope great race"
33130,1752505543,positive,"ha ! find out ? thing google come database acronym "" dibbs "" seat aka shotgun"
33133,1752505643,positive,that be sure . that be intentionally turn thought process silly
33157,1752532569,positive,mom wear shrug buy 2morrow ... I can not wait 2 c n it .. cute
33166,1752532953,positive,come vancouver . throw stuff ice ? think canuck suppose polite stuff
33173,1752533149,positive,het r u finished clean pond ? u should not stay long u wrinkle up ! ! kid
